work_order_id,asset_number,work_order_type,request_date,completion_date,technician_id,labor_hours,status
WO-00048756,ASSET-007493,Corrective,2026-02-02,2026-02-14,TECH-0030,6.3,Completed
WO-00048757,ASSET-007493,Corrective,2024-04-17,2024-04-28,TECH-0035,26.75,Completed
WO-00048758,ASSET-007493,Inspection,2026-06-24,2026-06-27,TECH-0016,2.46,Completed
WO-00048759,ASSET-007494,Inspection,2023-12-27,2024-01-23,TECH-0046,34.61,Completed
WO-00048760,ASSET-007494,Preventive,2026-12-18,,TECH-0015,23.29,In Progress
WO-00048761,ASSET-007494,Preventive,2026-08-24,,TECH-0018,14.38,In Progress
WO-00048762,ASSET-007495,Corrective,2024-08-18,,TECH-0039,5.97,In Progress
WO-00048763,ASSET-007495,Preventive,2023-10-05,2023-10-20,TECH-0046,17.8,Completed
WO-00048764,ASSET-007495,Preventive,2026-08-04,2026-08-29,TECH-0021,2.03,Completed
WO-00048765,ASSET-007495,Preventive,2026-04-14,2026-04-19,TECH-0015,17.35,Completed
WO-00048766,ASSET-007495,Inspection,2023-12-17,2024-01-03,TECH-0004,35.87,Completed
WO-00048767,ASSET-007496,Preventive,2026-03-26,,TECH-0046,7.6,Open
WO-00048768,ASSET-007496,Corrective,2023-01-23,2023-02-01,TECH-0007,39.17,Completed
WO-00048769,ASSET-007496,Corrective,2026-11-06,2026-11-23,TECH-0013,27.08,Completed
WO-00048770,ASSET-007496,Preventive,2025-01-20,2025-02-15,TECH-0006,34.7,Completed
WO-00048771,ASSET-007496,Corrective,2024-11-16,2024-11-30,TECH-0042,18.57,Completed
WO-00048772,ASSET-007497,Corrective,2024-03-06,2024-03-26,TECH-0020,39.71,Completed
WO-00048773,ASSET-007497,Preventive,2025-08-10,2025-08-17,TECH-0019,10.14,Completed
WO-00048774,ASSET-007497,Corrective,2023-10-20,2023-11-16,TECH-0019,11.58,Completed
WO-00048775,ASSET-007497,Recall,2024-05-19,2024-05-23,TECH-0012,7.0,Completed
WO-00048776,ASSET-007498,Corrective,2025-03-07,2025-03-26,TECH-0041,32.27,Completed
WO-00048777,ASSET-007498,Corrective,2026-08-18,2026-09-08,TECH-0023,8.09,Completed
WO-00048778,ASSET-007498,Corrective,2024-06-20,,TECH-0029,34.62,Open
WO-00048779,ASSET-007498,Corrective,2024-04-05,2024-05-04,TECH-0049,36.85,Completed
WO-00048780,ASSET-007498,Corrective,2025-01-27,2025-02-05,TECH-0002,30.13,Completed
WO-00048781,ASSET-007498,Corrective,2023-04-21,,TECH-0016,37.47,In Progress
WO-00048782,ASSET-007498,Corrective,2023-09-15,2023-10-03,TECH-0032,38.19,Completed
WO-00048783,ASSET-007498,Preventive,2024-09-18,2024-10-15,TECH-0024,30.65,Completed
WO-00048784,ASSET-007498,Corrective,2026-04-24,,TECH-0028,24.91,Open
WO-00048785,ASSET-007498,Corrective,2023-04-23,2023-05-09,TECH-0015,3.97,Completed
WO-00048786,ASSET-007498,Corrective,2023-08-17,2023-08-18,TECH-0012,12.55,Completed
WO-00048787,ASSET-007498,Recall,2023-11-15,2023-12-10,TECH-0016,4.54,Completed
WO-00048788,ASSET-007499,Preventive,2026-09-13,2026-10-06,TECH-0028,4.63,Completed
WO-00048789,ASSET-007499,Preventive,2026-03-03,,TECH-0033,11.32,In Progress
WO-00048790,ASSET-007499,Preventive,2023-11-18,2023-11-19,TECH-0028,10.08,Completed
WO-00048791,ASSET-007499,Preventive,2026-02-23,,TECH-0006,4.86,In Progress
WO-00048792,ASSET-007499,Corrective,2024-05-28,2024-06-12,TECH-0007,7.42,Completed
WO-00048793,ASSET-007499,Corrective,2024-10-10,2024-10-11,TECH-0047,23.18,Completed
WO-00048794,ASSET-007499,Corrective,2023-05-04,2023-05-12,TECH-0048,24.9,Completed
WO-00048795,ASSET-007499,Recall,2024-02-11,2024-02-13,TECH-0035,39.48,Completed
WO-00048796,ASSET-007499,Preventive,2023-10-22,2023-11-12,TECH-0049,35.57,Completed
WO-00048797,ASSET-007499,Preventive,2023-05-04,2023-05-16,TECH-0023,37.75,Completed
WO-00048798,ASSET-007499,Preventive,2023-12-01,2023-12-07,TECH-0032,9.57,Completed
WO-00048799,ASSET-007500,Corrective,2026-01-24,,TECH-0042,16.5,In Progress
WO-00048800,ASSET-007500,Corrective,2025-07-21,2025-07-22,TECH-0038,11.57,Completed
WO-00048801,ASSET-007500,Preventive,2023-09-24,2023-10-10,TECH-0035,12.3,Completed
WO-00048802,ASSET-007500,Corrective,2024-08-24,2024-08-29,TECH-0004,33.11,Completed
WO-00048803,ASSET-007500,Corrective,2025-10-11,2025-11-04,TECH-0016,30.77,Completed
WO-00048804,ASSET-007500,Preventive,2024-02-04,2024-02-21,TECH-0022,14.84,Completed
WO-00048805,ASSET-007500,Recall,2024-10-09,,TECH-0001,29.84,In Progress
WO-00048806,ASSET-007500,Recall,2025-05-17,2025-05-23,TECH-0002,38.75,Completed
WO-00048807,ASSET-007500,Corrective,2025-10-05,2025-10-20,TECH-0029,35.9,Completed
WO-00048808,ASSET-007500,Corrective,2023-11-16,2023-12-14,TECH-0043,38.26,Completed
WO-00048809,ASSET-007500,Corrective,2026-10-26,2026-10-29,TECH-0020,21.84,Completed
WO-00048810,ASSET-007500,Inspection,2026-08-07,2026-09-04,TECH-0042,32.32,Completed
WO-00048811,ASSET-007501,Corrective,2026-06-22,,TECH-0000,19.0,In Progress
WO-00048812,ASSET-007501,Corrective,2025-02-11,,TECH-0028,12.05,Open
WO-00048813,ASSET-007501,Preventive,2024-01-22,2024-01-27,TECH-0008,15.76,Completed
WO-00048814,ASSET-007501,Corrective,2024-09-08,2024-09-26,TECH-0022,9.34,Completed
WO-00048815,ASSET-007501,Corrective,2024-06-15,2024-07-15,TECH-0007,35.42,Completed
WO-00048816,ASSET-007501,Corrective,2026-06-19,2026-07-17,TECH-0039,22.17,Completed
WO-00048817,ASSET-007501,Preventive,2023-02-01,2023-02-12,TECH-0048,5.52,Completed
WO-00048818,ASSET-007502,Corrective,2023-05-23,2023-06-19,TECH-0019,7.21,Completed
WO-00048819,ASSET-007502,Inspection,2023-01-14,2023-02-03,TECH-0007,30.58,Completed
WO-00048820,ASSET-007502,Preventive,2024-11-27,2024-11-28,TECH-0018,38.0,Completed
WO-00048821,ASSET-007502,Inspection,2024-06-10,2024-06-18,TECH-0048,22.08,Completed
WO-00048822,ASSET-007502,Preventive,2023-03-15,2023-03-23,TECH-0044,36.66,Completed
WO-00048823,ASSET-007503,Recall,2024-08-22,,TECH-0000,24.42,Open
WO-00048824,ASSET-007503,Preventive,2023-07-04,2023-07-18,TECH-0045,14.92,Completed
WO-00048825,ASSET-007503,Corrective,2026-08-27,2026-09-21,TECH-0029,7.59,Completed
WO-00048826,ASSET-007503,Inspection,2026-07-25,,TECH-0016,28.85,In Progress
WO-00048827,ASSET-007503,Corrective,2024-11-12,2024-12-11,TECH-0008,6.61,Completed
WO-00048828,ASSET-007503,Corrective,2024-08-13,2024-09-02,TECH-0032,21.79,Completed
WO-00048829,ASSET-007503,Preventive,2023-12-15,2023-12-16,TECH-0002,14.96,Completed
WO-00048830,ASSET-007503,Preventive,2025-02-09,2025-02-10,TECH-0014,31.83,Completed
WO-00048831,ASSET-007503,Preventive,2026-08-02,2026-08-26,TECH-0005,22.84,Completed
WO-00048832,ASSET-007503,Corrective,2023-01-06,2023-01-30,TECH-0014,13.38,Completed
WO-00048833,ASSET-007504,Corrective,2023-12-14,2023-12-26,TECH-0023,34.12,Completed
WO-00048834,ASSET-007504,Inspection,2023-10-15,2023-11-02,TECH-0024,38.95,Completed
WO-00048835,ASSET-007505,Corrective,2026-05-19,2026-06-01,TECH-0037,4.42,Completed
WO-00048836,ASSET-007505,Inspection,2024-02-19,2024-03-10,TECH-0044,16.76,Completed
WO-00048837,ASSET-007505,Preventive,2026-03-20,,TECH-0046,1.2,Open
WO-00048838,ASSET-007505,Corrective,2023-03-17,2023-04-12,TECH-0012,32.39,Completed
WO-00048839,ASSET-007505,Corrective,2026-07-17,2026-08-05,TECH-0034,6.44,Completed
WO-00048840,ASSET-007505,Preventive,2023-11-21,2023-12-17,TECH-0004,26.48,Completed
WO-00048841,ASSET-007505,Corrective,2026-11-07,,TECH-0026,18.09,In Progress
WO-00048842,ASSET-007505,Preventive,2024-07-08,2024-08-06,TECH-0004,14.09,Completed
WO-00048843,ASSET-007505,Corrective,2025-06-03,2025-06-07,TECH-0013,28.3,Completed
WO-00048844,ASSET-007505,Preventive,2025-02-01,2025-02-15,TECH-0012,11.16,Completed
WO-00048845,ASSET-007505,Preventive,2025-03-05,2025-03-19,TECH-0020,25.23,Completed
WO-00048846,ASSET-007506,Preventive,2024-05-02,2024-05-28,TECH-0002,27.65,Completed
WO-00048847,ASSET-007506,Preventive,2023-09-07,2023-10-01,TECH-0031,24.3,Completed
WO-00048848,ASSET-007506,Preventive,2024-11-02,,TECH-0016,29.02,Open
WO-00048849,ASSET-007506,Recall,2024-06-28,2024-07-08,TECH-0017,18.29,Completed
WO-00048850,ASSET-007506,Corrective,2023-08-25,2023-09-15,TECH-0046,16.62,Completed
WO-00048851,ASSET-007506,Corrective,2025-01-11,2025-02-06,TECH-0018,31.96,Completed
WO-00048852,ASSET-007507,Corrective,2024-06-01,2024-06-29,TECH-0034,7.29,Completed
WO-00048853,ASSET-007507,Recall,2026-08-15,,TECH-0049,10.12,In Progress
WO-00048854,ASSET-007507,Corrective,2024-11-09,2024-11-22,TECH-0045,39.37,Completed
WO-00048855,ASSET-007507,Recall,2024-12-21,,TECH-0030,23.28,In Progress
WO-00048856,ASSET-007507,Inspection,2026-02-02,2026-02-28,TECH-0044,19.14,Completed
WO-00048857,ASSET-007507,Inspection,2023-06-03,2023-06-09,TECH-0043,26.01,Completed
WO-00048858,ASSET-007508,Corrective,2024-09-05,2024-09-15,TECH-0026,4.36,Completed
WO-00048859,ASSET-007508,Preventive,2023-04-17,2023-05-11,TECH-0004,21.8,Completed
WO-00048860,ASSET-007509,Preventive,2026-07-06,,TECH-0044,34.73,Open
WO-00048861,ASSET-007509,Corrective,2023-10-06,2023-10-28,TECH-0021,13.57,Completed
WO-00048862,ASSET-007509,Preventive,2023-09-20,2023-09-29,TECH-0016,1.41,Completed
WO-00048863,ASSET-007509,Preventive,2025-05-01,2025-05-18,TECH-0028,16.26,Completed
WO-00048864,ASSET-007509,Preventive,2025-06-21,2025-07-02,TECH-0022,13.69,Completed
WO-00048865,ASSET-007509,Recall,2025-02-17,2025-03-15,TECH-0011,18.18,Completed
WO-00048866,ASSET-007509,Corrective,2024-12-22,2025-01-01,TECH-0026,23.78,Completed
WO-00048867,ASSET-007509,Recall,2024-04-18,,TECH-0022,22.31,In Progress
WO-00048868,ASSET-007509,Preventive,2023-05-17,2023-06-08,TECH-0033,18.93,Completed
WO-00048869,ASSET-007509,Corrective,2024-03-14,2024-03-30,TECH-0034,7.12,Completed
WO-00048870,ASSET-007509,Corrective,2024-01-24,2024-02-19,TECH-0015,1.53,Completed
WO-00048871,ASSET-007509,Corrective,2026-04-12,2026-05-05,TECH-0019,23.26,Completed
WO-00048872,ASSET-007510,Corrective,2026-10-28,,TECH-0005,4.46,Open
WO-00048873,ASSET-007510,Corrective,2026-01-04,2026-01-21,TECH-0004,37.86,Completed
WO-00048874,ASSET-007510,Corrective,2024-09-05,2024-09-17,TECH-0038,0.82,Completed
WO-00048875,ASSET-007510,Preventive,2026-09-12,2026-09-14,TECH-0004,10.04,Completed
WO-00048876,ASSET-007510,Preventive,2023-01-04,2023-01-17,TECH-0032,20.02,Completed
WO-00048877,ASSET-007510,Corrective,2026-04-27,2026-04-29,TECH-0013,13.07,Completed
WO-00048878,ASSET-007510,Corrective,2026-02-10,2026-02-14,TECH-0004,25.49,Completed
WO-00048879,ASSET-007510,Preventive,2025-02-24,,TECH-0002,19.33,In Progress
WO-00048880,ASSET-007510,Corrective,2024-06-13,2024-06-23,TECH-0023,25.17,Completed
WO-00048881,ASSET-007511,Corrective,2023-08-14,2023-08-18,TECH-0024,25.45,Completed
WO-00048882,ASSET-007511,Inspection,2023-02-16,2023-03-11,TECH-0001,19.37,Completed
WO-00048883,ASSET-007512,Inspection,2026-08-18,2026-08-29,TECH-0040,14.61,Completed
WO-00048884,ASSET-007513,Recall,2026-06-26,2026-07-06,TECH-0013,6.03,Completed
WO-00048885,ASSET-007513,Corrective,2023-04-09,2023-04-23,TECH-0002,35.57,Completed
WO-00048886,ASSET-007513,Corrective,2023-03-03,2023-03-29,TECH-0039,38.77,Completed
WO-00048887,ASSET-007513,Corrective,2024-12-28,,TECH-0010,2.74,In Progress
WO-00048888,ASSET-007513,Corrective,2025-08-11,2025-08-19,TECH-0044,21.66,Completed
WO-00048889,ASSET-007513,Corrective,2025-06-26,,TECH-0012,4.43,In Progress
WO-00048890,ASSET-007513,Corrective,2025-12-24,,TECH-0008,29.34,Open
WO-00048891,ASSET-007513,Corrective,2025-03-28,2025-04-14,TECH-0023,19.24,Completed
WO-00048892,ASSET-007513,Preventive,2024-08-26,2024-09-19,TECH-0026,28.91,Completed
WO-00048893,ASSET-007513,Corrective,2025-10-22,2025-11-21,TECH-0043,11.46,Completed
WO-00048894,ASSET-007514,Corrective,2023-09-02,,TECH-0036,22.81,Open
WO-00048895,ASSET-007514,Preventive,2025-08-16,2025-08-31,TECH-0002,8.16,Completed
WO-00048896,ASSET-007514,Corrective,2024-08-13,2024-08-30,TECH-0006,19.94,Completed
WO-00048897,ASSET-007514,Corrective,2026-03-23,2026-04-22,TECH-0048,8.77,Completed
WO-00048898,ASSET-007514,Preventive,2025-07-21,2025-08-09,TECH-0005,6.36,Completed
WO-00048899,ASSET-007514,Corrective,2026-10-11,2026-10-27,TECH-0036,35.54,Completed
WO-00048900,ASSET-007514,Corrective,2023-05-06,,TECH-0029,11.23,Open
WO-00048901,ASSET-007515,Preventive,2024-08-05,2024-08-09,TECH-0006,30.78,Completed
WO-00048902,ASSET-007515,Corrective,2024-01-03,2024-01-04,TECH-0018,27.77,Completed
WO-00048903,ASSET-007515,Inspection,2025-11-26,2025-11-29,TECH-0005,18.75,Completed
WO-00048904,ASSET-007515,Preventive,2025-04-11,2025-05-06,TECH-0041,18.59,Completed
WO-00048905,ASSET-007516,Preventive,2026-12-13,2027-01-11,TECH-0006,6.95,Completed
WO-00048906,ASSET-007516,Preventive,2024-11-27,2024-12-26,TECH-0034,26.3,Completed
WO-00048907,ASSET-007516,Corrective,2024-02-12,2024-03-13,TECH-0020,36.48,Completed
WO-00048908,ASSET-007516,Inspection,2023-05-28,2023-06-17,TECH-0015,21.99,Completed
WO-00048909,ASSET-007516,Corrective,2025-10-06,2025-10-19,TECH-0021,14.99,Completed
WO-00048910,ASSET-007516,Preventive,2023-11-16,2023-12-15,TECH-0030,13.03,Completed
WO-00048911,ASSET-007516,Preventive,2023-07-13,2023-08-06,TECH-0038,9.95,Completed
WO-00048912,ASSET-007516,Preventive,2025-07-26,,TECH-0044,27.9,In Progress
WO-00048913,ASSET-007516,Corrective,2025-11-12,,TECH-0007,16.38,Open
WO-00048914,ASSET-007517,Preventive,2024-12-21,2025-01-03,TECH-0046,19.84,Completed
WO-00048915,ASSET-007517,Preventive,2026-02-05,2026-02-26,TECH-0031,29.13,Completed
WO-00048916,ASSET-007517,Preventive,2026-02-07,2026-02-11,TECH-0007,32.54,Completed
WO-00048917,ASSET-007517,Corrective,2024-11-10,2024-11-12,TECH-0011,0.84,Completed
WO-00048918,ASSET-007517,Corrective,2024-05-28,2024-06-19,TECH-0031,10.06,Completed
WO-00048919,ASSET-007517,Preventive,2023-05-10,2023-05-12,TECH-0023,4.38,Completed
WO-00048920,ASSET-007517,Corrective,2025-07-11,2025-07-27,TECH-0033,13.34,Completed
WO-00048921,ASSET-007517,Preventive,2025-08-11,2025-09-06,TECH-0048,13.61,Completed
WO-00048922,ASSET-007517,Corrective,2024-07-07,,TECH-0020,25.11,In Progress
WO-00048923,ASSET-007518,Corrective,2024-02-28,2024-03-16,TECH-0045,8.36,Completed
WO-00048924,ASSET-007518,Corrective,2024-04-22,2024-04-29,TECH-0014,26.92,Completed
WO-00048925,ASSET-007518,Corrective,2024-04-21,2024-05-10,TECH-0033,32.23,Completed
WO-00048926,ASSET-007518,Preventive,2025-03-03,2025-03-06,TECH-0026,14.83,Completed
WO-00048927,ASSET-007518,Corrective,2023-10-18,2023-11-12,TECH-0045,16.31,Completed
WO-00048928,ASSET-007518,Corrective,2025-08-02,2025-08-24,TECH-0023,33.52,Completed
WO-00048929,ASSET-007518,Recall,2023-03-10,2023-04-03,TECH-0027,19.37,Completed
WO-00048930,ASSET-007518,Preventive,2024-12-28,2025-01-10,TECH-0040,2.31,Completed
WO-00048931,ASSET-007518,Preventive,2025-10-27,2025-11-11,TECH-0000,17.73,Completed
WO-00048932,ASSET-007518,Preventive,2026-09-10,2026-09-23,TECH-0028,12.96,Completed
WO-00048933,ASSET-007519,Corrective,2026-10-05,2026-10-08,TECH-0004,27.4,Completed
WO-00048934,ASSET-007519,Preventive,2025-09-27,2025-10-22,TECH-0006,29.8,Completed
WO-00048935,ASSET-007519,Corrective,2024-09-19,2024-10-08,TECH-0012,37.9,Completed
WO-00048936,ASSET-007519,Corrective,2024-08-24,,TECH-0029,34.7,In Progress
WO-00048937,ASSET-007519,Preventive,2025-02-19,2025-03-08,TECH-0022,34.3,Completed
WO-00048938,ASSET-007519,Inspection,2024-10-07,2024-10-08,TECH-0047,26.4,Completed
WO-00048939,ASSET-007519,Preventive,2023-06-28,2023-07-02,TECH-0024,3.77,Completed
WO-00048940,ASSET-007519,Corrective,2025-12-15,2026-01-12,TECH-0017,18.35,Completed
WO-00048941,ASSET-007520,Preventive,2026-06-10,2026-06-12,TECH-0034,7.46,Completed
WO-00048942,ASSET-007520,Preventive,2026-02-02,,TECH-0026,3.93,In Progress
WO-00048943,ASSET-007520,Inspection,2025-06-22,2025-07-11,TECH-0040,12.11,Completed
WO-00048944,ASSET-007520,Corrective,2026-10-05,2026-10-24,TECH-0018,31.0,Completed
WO-00048945,ASSET-007520,Recall,2023-10-08,2023-10-26,TECH-0018,1.55,Completed
WO-00048946,ASSET-007520,Corrective,2024-09-17,2024-09-19,TECH-0049,37.85,Completed
WO-00048947,ASSET-007521,Preventive,2025-10-10,2025-10-15,TECH-0004,22.95,Completed
WO-00048948,ASSET-007521,Preventive,2024-02-02,2024-02-28,TECH-0048,12.98,Completed
WO-00048949,ASSET-007521,Recall,2026-07-20,2026-08-07,TECH-0041,36.89,Completed
WO-00048950,ASSET-007521,Corrective,2023-08-22,2023-09-07,TECH-0015,23.71,Completed
WO-00048951,ASSET-007521,Corrective,2023-11-06,2023-12-02,TECH-0002,22.91,Completed
WO-00048952,ASSET-007521,Corrective,2024-02-02,2024-02-18,TECH-0017,25.75,Completed
WO-00048953,ASSET-007521,Corrective,2025-12-13,2025-12-24,TECH-0017,31.11,Completed
WO-00048954,ASSET-007521,Corrective,2026-05-23,2026-06-19,TECH-0036,14.3,Completed
WO-00048955,ASSET-007521,Corrective,2024-05-04,2024-05-19,TECH-0007,36.73,Completed
WO-00048956,ASSET-007521,Inspection,2025-01-24,2025-02-18,TECH-0023,16.1,Completed
WO-00048957,ASSET-007521,Inspection,2026-06-19,2026-07-01,TECH-0029,23.85,Completed
WO-00048958,ASSET-007522,Corrective,2024-05-23,2024-06-18,TECH-0005,36.94,Completed
WO-00048959,ASSET-007522,Corrective,2023-11-20,2023-12-15,TECH-0003,2.36,Completed
WO-00048960,ASSET-007522,Corrective,2024-03-15,2024-04-04,TECH-0045,31.18,Completed
WO-00048961,ASSET-007522,Preventive,2025-10-10,,TECH-0019,9.33,In Progress
WO-00048962,ASSET-007523,Corrective,2026-03-14,2026-03-30,TECH-0014,37.95,Completed
WO-00048963,ASSET-007523,Recall,2025-10-13,2025-11-10,TECH-0014,1.21,Completed
WO-00048964,ASSET-007523,Corrective,2025-07-10,2025-07-24,TECH-0027,5.18,Completed
WO-00048965,ASSET-007523,Corrective,2025-11-17,2025-11-27,TECH-0026,14.45,Completed
WO-00048966,ASSET-007523,Preventive,2024-10-18,2024-10-26,TECH-0009,30.3,Completed
WO-00048967,ASSET-007523,Recall,2025-03-07,2025-03-08,TECH-0007,39.84,Completed
WO-00048968,ASSET-007523,Recall,2025-12-12,2025-12-18,TECH-0002,12.84,Completed
WO-00048969,ASSET-007523,Corrective,2024-08-19,2024-08-24,TECH-0024,22.96,Completed
WO-00048970,ASSET-007523,Preventive,2024-12-18,2025-01-15,TECH-0017,32.16,Completed
WO-00048971,ASSET-007523,Corrective,2023-12-21,2024-01-08,TECH-0031,13.67,Completed
WO-00048972,ASSET-007523,Corrective,2024-01-15,2024-01-18,TECH-0016,15.03,Completed
WO-00048973,ASSET-007523,Corrective,2023-07-10,2023-07-28,TECH-0011,12.25,Completed
WO-00048974,ASSET-007524,Corrective,2026-10-25,2026-11-14,TECH-0013,37.99,Completed
WO-00048975,ASSET-007524,Recall,2025-08-16,2025-09-04,TECH-0041,25.61,Completed
WO-00048976,ASSET-007524,Corrective,2026-01-28,2026-02-07,TECH-0038,36.09,Completed
WO-00048977,ASSET-007524,Corrective,2026-07-09,2026-07-25,TECH-0015,24.46,Completed
WO-00048978,ASSET-007524,Corrective,2024-02-04,,TECH-0031,4.61,Open
WO-00048979,ASSET-007524,Corrective,2025-12-08,2025-12-16,TECH-0041,9.25,Completed
WO-00048980,ASSET-007524,Preventive,2025-03-25,2025-04-18,TECH-0004,32.47,Completed
WO-00048981,ASSET-007524,Corrective,2023-01-25,2023-02-05,TECH-0037,37.52,Completed
WO-00048982,ASSET-007525,Preventive,2023-11-04,2023-11-13,TECH-0031,24.66,Completed
WO-00048983,ASSET-007525,Inspection,2026-09-14,2026-10-06,TECH-0029,0.68,Completed
WO-00048984,ASSET-007525,Preventive,2023-11-14,2023-11-21,TECH-0022,16.63,Completed
WO-00048985,ASSET-007525,Preventive,2024-04-26,2024-05-13,TECH-0029,28.37,Completed
WO-00048986,ASSET-007525,Corrective,2024-01-19,2024-02-08,TECH-0041,30.87,Completed
WO-00048987,ASSET-007525,Preventive,2025-01-27,2025-02-18,TECH-0016,3.63,Completed
WO-00048988,ASSET-007526,Corrective,2026-09-16,2026-10-05,TECH-0046,21.16,Completed
WO-00048989,ASSET-007526,Recall,2023-10-23,,TECH-0019,6.02,In Progress
WO-00048990,ASSET-007527,Corrective,2024-05-19,2024-06-07,TECH-0047,9.58,Completed
WO-00048991,ASSET-007527,Corrective,2025-06-05,2025-06-08,TECH-0005,3.24,Completed
WO-00048992,ASSET-007527,Preventive,2025-04-21,2025-05-07,TECH-0049,16.46,Completed
WO-00048993,ASSET-007527,Corrective,2023-11-14,2023-12-11,TECH-0023,5.51,Completed
WO-00048994,ASSET-007527,Corrective,2025-06-16,2025-07-05,TECH-0014,17.96,Completed
WO-00048995,ASSET-007527,Corrective,2025-09-04,,TECH-0017,16.89,In Progress
WO-00048996,ASSET-007528,Preventive,2025-06-10,2025-07-06,TECH-0030,16.59,Completed
WO-00048997,ASSET-007528,Preventive,2023-09-05,2023-09-07,TECH-0014,20.06,Completed
WO-00048998,ASSET-007528,Preventive,2024-08-06,2024-08-07,TECH-0004,25.57,Completed
WO-00048999,ASSET-007528,Preventive,2025-07-07,2025-07-20,TECH-0011,14.18,Completed
WO-00049000,ASSET-007528,Preventive,2025-10-07,,TECH-0006,3.0,Open
WO-00049001,ASSET-007528,Corrective,2024-03-07,2024-03-25,TECH-0003,37.49,Completed
WO-00049002,ASSET-007529,Corrective,2026-01-23,2026-02-10,TECH-0001,21.82,Completed
WO-00049003,ASSET-007529,Preventive,2023-07-10,,TECH-0039,26.46,In Progress
WO-00049004,ASSET-007529,Corrective,2026-03-07,2026-03-26,TECH-0049,19.43,Completed
WO-00049005,ASSET-007529,Preventive,2026-12-10,2026-12-12,TECH-0041,22.93,Completed
WO-00049006,ASSET-007529,Corrective,2023-11-15,2023-12-02,TECH-0013,2.33,Completed
WO-00049007,ASSET-007530,Corrective,2025-10-28,2025-11-01,TECH-0049,11.72,Completed
WO-00049008,ASSET-007530,Preventive,2024-01-12,2024-01-17,TECH-0023,27.47,Completed
WO-00049009,ASSET-007531,Preventive,2025-06-14,2025-06-15,TECH-0001,16.22,Completed
WO-00049010,ASSET-007531,Corrective,2025-11-19,2025-11-26,TECH-0006,24.87,Completed
